3.022288205543751660e-01 8.009169109188297719e-01 1.601449502035449252e-02 6.054798827744977130e-01 9.281156960845274861e-01
2.891264017477810366e-01 8.030593428651842114e-01 3.763194576044396472e-02 6.903620247714559177e-01 9.368557309427330004e-01
3.014896201168718592e-01 8.003939292681606643e-01 2.215295802074064568e-02 6.507313044370067745e-01 9.307650917345029473e-01
3.046892246752666567e-01 7.978788966397261095e-01 4.621246974482063480e-02 7.470401992640777200e-01 9.296769377363600650e-01
3.092833004398953811e-01 8.019764517487446565e-01 4.855081182313932681e-02 7.233329535486716644e-01 9.245550120288463791e-01
3.133587891604060482e-01 8.032396886042975082e-01 9.615406793449783607e-02 8.506573804573854813e-01 9.605823393846222302e-01
2.761109772361876047e-01 7.969794206090475841e-01 7.321332355351950483e-02 9.664678535022988015e-01 8.871824524520101063e-01
3.137191393939756101e-01 8.028504612047158151e-01 9.825321844003247207e-02 8.251907735332615346e-01 9.733353444083165940e-01
2.915433648299067260e-01 7.985486587814296655e-01 8.017955599182516324e-02 9.133020351127461023e-01 9.100217411047184513e-01
3.074628301904431815e-01 7.970797655798796955e-01 2.711429800118596647e-02 5.769811349021869429e-01 1.000638825097598383e+00
3.059846092913680593e-01 8.021681146443492283e-01 3.496001471099725172e-02 4.875792789877478328e-01 1.031576218914424858e+00
2.772823916696639523e-01 7.980408192401376999e-01 7.158658836719844487e-02 9.098854996675076467e-01 9.151059064662759868e-01
2.882000317817761670e-01 8.009093222275959212e-01 7.861447153647430075e-02 7.359451159196670478e-01 1.018292844788875495e+00
2.867173470850696293e-01 7.990930694871440920e-01 4.636795798981938749e-02 7.238873899139460777e-01 9.530451847520401421e-01
3.111116763364411564e-01 8.048727792851437801e-01 5.266940336493420444e-02 5.450729027505480939e-01 1.023371989959847905e+00
2.911143072895612804e-01 7.970611181457053496e-01 6.684273527865515485e-02 7.507287639355576525e-01 9.847130039010442148e-01
2.963246868737076101e-01 7.951450019282941817e-01 3.647527159977023703e-02 5.755155313594058075e-01 1.009036711388677565e+00
