2.957393534928788870e-01 8.013259757159394425e-01 4.803026215802164850e-02 7.018427318893938338e-01 9.500166897611774797e-01
2.957393534928788870e-01 8.013259757159394425e-01 4.803026215802164850e-02 7.018427318893938338e-01 9.500166897611774797e-01
2.957393534928788870e-01 8.013259757159394425e-01 4.803026215802164850e-02 7.018427318893938338e-01 9.500166897611774797e-01
2.960530769320331990e-01 8.013997953122209417e-01 4.801439928916405309e-02 6.992030884452593575e-01 9.509227796170848235e-01
2.972937630873089265e-01 8.026422530109385001e-01 4.179734125702460473e-02 6.771570470865075908e-01 9.415337949654772887e-01
2.972937630873089265e-01 8.026422530109385001e-01 4.179734125702460473e-02 6.771570470865075908e-01 9.415337949654772887e-01
2.979694644427512973e-01 8.019996068765619102e-01 4.359867697251360030e-02 6.858203099034816397e-01 9.439978689066231832e-01
2.979694644427512973e-01 8.019996068765619102e-01 4.359867697251360030e-02 6.858203099034816397e-01 9.439978689066231832e-01
2.979694644427512973e-01 8.019996068765619102e-01 4.359867697251360030e-02 6.858203099034816397e-01 9.439978689066231832e-01
2.979694644427512973e-01 8.019996068765619102e-01 4.359867697251360030e-02 6.858203099034816397e-01 9.439978689066231832e-01
2.979694644427512973e-01 8.019996068765619102e-01 4.359867697251360030e-02 6.858203099034816397e-01 9.439978689066231832e-01
2.973758022234261333e-01 8.020513909372308792e-01 4.268854661112123083e-02 6.906297783346621033e-01 9.375143444006635018e-01
2.965726765830314360e-01 8.021613685240750469e-01 4.259477978853364738e-02 6.934072026629007901e-01 9.353613580814285067e-01
2.980715717582688717e-01 8.010341178826589914e-01 4.672071543994091303e-02 6.958257222970412048e-01 9.503068551690829757e-01
2.981996975218580981e-01 8.005044157359723078e-01 4.427540875250537272e-02 6.586601581838432695e-01 9.707867911816342454e-01
2.985629304615788349e-01 8.006365752507164091e-01 4.413070731716551426e-02 6.617951149142313749e-01 9.677683485310794032e-01
3.018011228517180067e-01 8.019051324310905171e-01 4.566351894593989602e-02 6.521267514020502309e-01 9.723983063965241369e-01
3.017383864042687547e-01 8.018282293096909985e-01 4.613738619550417086e-02 6.560180440185797712e-01 9.715655542051918614e-01
3.012959624335466713e-01 8.021734444612568238e-01 4.155318151618816319e-02 6.162529595929646664e-01 9.861378872035525545e-01
3.012216286003253640e-01 8.021441794893190425e-01 4.161261181179141261e-02 6.168856577060469748e-01 9.859593200147955816e-01
2.995865713132022101e-01 8.011748413633549282e-01 3.763399561225937162e-02 6.177774779762226220e-01 9.800066608155955095e-01
2.995865713132022101e-01 8.011748413633549282e-01 3.763399561225937162e-02 6.177774779762226220e-01 9.800066608155955095e-01
2.995865713132022101e-01 8.011748413633549282e-01 3.763399561225937162e-02 6.177774779762226220e-01 9.800066608155955095e-01
2.992856155908680815e-01 8.013946108061998919e-01 3.324129654085334479e-02 6.028590676173735119e-01 9.795785192140360476e-01
2.992856155908680815e-01 8.013946108061998919e-01 3.324129654085334479e-02 6.028590676173735119e-01 9.795785192140360476e-01
2.992856155908680815e-01 8.013946108061998919e-01 3.324129654085334479e-02 6.028590676173735119e-01 9.795785192140360476e-01
2.992856155908680815e-01 8.013946108061998919e-01 3.324129654085334479e-02 6.028590676173735119e-01 9.795785192140360476e-01
2.992856155908680815e-01 8.013946108061998919e-01 3.324129654085334479e-02 6.028590676173735119e-01 9.795785192140360476e-01
2.992856155908680815e-01 8.013946108061998919e-01 3.324129654085334479e-02 6.028590676173735119e-01 9.795785192140360476e-01
2.997165418388669234e-01 8.013986237821250080e-01 3.513526848292872207e-02 6.019171661220088509e-01 9.852003890388461027e-01
2.997165418388669234e-01 8.013986237821250080e-01 3.513526848292872207e-02 6.019171661220088509e-01 9.852003890388461027e-01
2.997165418388669234e-01 8.013986237821250080e-01 3.513526848292872207e-02 6.019171661220088509e-01 9.852003890388461027e-01
3.008291133749423363e-01 8.019292570667158060e-01 3.542701254260140903e-02 5.818844129911183716e-01 9.963712479401019007e-01
3.008291133749423363e-01 8.019292570667158060e-01 3.542701254260140903e-02 5.818844129911183716e-01 9.963712479401019007e-01
3.006244374203374536e-01 8.015351496304443657e-01 3.795225837456345230e-02 5.970241128616080584e-01 9.935983967966167674e-01
