2.878489703049780801e-01 7.834224065592836350e-01 2.247929189353979618e-02 6.773734883265789541e-01 9.793474470480328931e-01 -1.150583378083993358e+00 -4.578220942593204043e-03 -4.082851871006886596e-03 -5.484433733509340436e-03 -2.348347643883786761e-03 -9.426524069167043114e-05 -2.542159548266404931e-03 -4.951154224436178121e-03 -5.044580207294062889e-03 -3.808969425358222326e-03 -2.871179284185130035e-04
2.878489703049780801e-01 7.834224065592836350e-01 2.247929189353979618e-02 6.773734883265789541e-01 9.793474470480328931e-01 -1.150583378083993358e+00 -4.578220942593204043e-03 -4.082851871006886596e-03 -5.484433733509340436e-03 -2.348347643883786761e-03 -9.426524069167043114e-05 -2.542159548266404931e-03 -4.951154224436178121e-03 -5.044580207294062889e-03 -3.808969425358222326e-03 -2.871179284185130035e-04
2.857539793365043712e-01 7.836437732757836061e-01 2.246438335687410762e-02 6.758027030692724813e-01 9.818073088946790428e-01 -1.144055084151956780e+00 -3.550581433125421515e-03 -4.971152168896618428e-03 -5.755566460401293633e-03 -3.484817720185072465e-03 -1.059260544931471711e-03 -3.215270481147393736e-03 -4.322816758810974283e-03 -5.479422899166737880e-03 -4.721603233027638416e-03 -1.223761864819033736e-04
2.862452869563747448e-01 7.841041952774411294e-01 2.246270618661815738e-02 6.758082200113025850e-01 9.810068421172160047e-01 -1.139572449566067736e+00 -3.466724797356619120e-03 -4.856466052454416066e-03 -5.676397578541134831e-03 -3.464590822259948095e-03 -1.117585428951680532e-03 -3.169593347464548082e-03 -4.393085731870921204e-03 -5.484985922175415404e-03 -4.842166277346954609e-03 -7.172198714262834063e-05
2.832994674294286863e-01 7.814446803384691442e-01 2.255658718616362912e-02 6.766822451931066018e-01 9.826539268288653206e-01 -1.169565181168369605e+00 -4.700803725355381588e-03 -5.403761414746788977e-03 -6.511131093986937887e-03 -3.562064200715823938e-03 -9.200767171611596998e-04 -3.850006163485674218e-03 -3.930954673329250387e-03 -7.027204335762634278e-03 -5.913319203095976882e-03 -6.311783109922801394e-04
2.832994674294286863e-01 7.814446803384691442e-01 2.255658718616362912e-02 6.766822451931066018e-01 9.826539268288653206e-01 -1.169565181168369605e+00 -4.700803725355381588e-03 -5.403761414746788977e-03 -6.511131093986937887e-03 -3.562064200715823938e-03 -9.200767171611596998e-04 -3.850006163485674218e-03 -3.930954673329250387e-03 -7.027204335762634278e-03 -5.913319203095976882e-03 -6.311783109922801394e-04
2.883110347201506274e-01 7.862487049721582633e-01 2.250169900727979136e-02 6.751817609805931264e-01 9.763990270769334900e-01 -1.124881255157041515e+00 -3.807557767444952248e-03 -4.405999289759723880e-03 -5.114215670101094485e-03 -2.505070900151007418e-03 -9.462001524924467440e-04 -3.111156667229029310e-03 -3.298999739983964671e-03 -6.466088428298181687e-03 -6.815457486590566910e-03 2.716533095452207912e-04
2.883110347201506274e-01 7.862487049721582633e-01 2.250169900727979136e-02 6.751817609805931264e-01 9.763990270769334900e-01 -1.124881255157041515e+00 -3.807557767444952248e-03 -4.405999289759723880e-03 -5.114215670101094485e-03 -2.505070900151007418e-03 -9.462001524924467440e-04 -3.111156667229029310e-03 -3.298999739983964671e-03 -6.466088428298181687e-03 -6.815457486590566910e-03 2.716533095452207912e-04
2.883110347201506274e-01 7.862487049721582633e-01 2.250169900727979136e-02 6.751817609805931264e-01 9.763990270769334900e-01 -1.124881255157041515e+00 -3.807557767444952248e-03 -4.405999289759723880e-03 -5.114215670101094485e-03 -2.505070900151007418e-03 -9.462001524924467440e-04 -3.111156667229029310e-03 -3.298999739983964671e-03 -6.466088428298181687e-03 -6.815457486590566910e-03 2.716533095452207912e-04
2.860951272232779563e-01 7.827618294835780866e-01 2.258768090315060179e-02 6.765972769982490087e-01 9.803971181864437057e-01 -1.143127582960172584e+00 -4.207771360008609636e-03 -4.429899109109297281e-03 -8.242904851995315127e-03 -3.737263000692510502e-03 -2.490108263777359755e-03 -7.979094547544442889e-03 -8.644299767129083600e-03 -1.354331629639925205e-02 -1.292597520898358318e-02 1.651669688073155451e-03
