0.000000000000000000e+00 1.441472273352772504e+00
1.000000000000000000e+02 1.372135026986082362e+00
2.000000000000000000e+02 1.251345211833688298e+00
3.000000000000000000e+02 1.265528574335709422e+00
4.000000000000000000e+02 1.293366615284467613e+00
5.000000000000000000e+02 1.287252298789377969e+00
6.000000000000000000e+02 1.286347988486648219e+00
7.000000000000000000e+02 1.263297393615409270e+00
8.000000000000000000e+02 1.282850846344128382e+00
9.000000000000000000e+02 1.273506608412190655e+00
1.000000000000000000e+03 1.257610463619102115e+00
1.100000000000000000e+03 1.283935332996352985e+00
1.200000000000000000e+03 1.267836570445229905e+00
1.300000000000000000e+03 1.281900202884127982e+00
1.400000000000000000e+03 1.297360257088124635e+00
1.500000000000000000e+03 1.299880626528099103e+00
1.600000000000000000e+03 1.299304350863805579e+00
1.700000000000000000e+03 1.306267926998377904e+00
1.800000000000000000e+03 1.300940806860198418e+00
1.900000000000000000e+03 1.313126350109385276e+00
2.000000000000000000e+03 1.295740830895688367e+00
2.100000000000000000e+03 1.300682789928340410e+00
2.200000000000000000e+03 1.292214931337198669e+00
2.300000000000000000e+03 1.298256825917015078e+00
2.400000000000000000e+03 1.304786971486398439e+00
2.500000000000000000e+03 1.315348283887817438e+00
2.600000000000000000e+03 1.319784934217006045e+00
2.700000000000000000e+03 1.311651153128914116e+00
2.800000000000000000e+03 1.335877365126865834e+00
2.900000000000000000e+03 1.334851445888262322e+00
3.000000000000000000e+03 1.329687847489007479e+00
3.100000000000000000e+03 1.328746991954749879e+00
3.200000000000000000e+03 1.320082359293166308e+00
3.300000000000000000e+03 1.319543988204533225e+00
3.400000000000000000e+03 1.321971183336108524e+00
3.500000000000000000e+03 1.334201640761757846e+00
3.600000000000000000e+03 1.328393994413060941e+00
3.700000000000000000e+03 1.327315675945982321e+00
3.800000000000000000e+03 1.331192337596572628e+00
3.900000000000000000e+03 1.331495458291242162e+00
4.000000000000000000e+03 1.338902077373436583e+00
4.100000000000000000e+03 1.334199277606444856e+00
4.200000000000000000e+03 1.346308881729078255e+00
4.300000000000000000e+03 1.344154170749934485e+00
4.400000000000000000e+03 1.350133861843116900e+00
4.500000000000000000e+03 1.348939337797308902e+00
4.600000000000000000e+03 1.341589548133074405e+00
4.700000000000000000e+03 1.341855996349264446e+00
4.800000000000000000e+03 1.341521342834686603e+00
4.900000000000000000e+03 1.360549366276504024e+00
5.000000000000000000e+03 1.345315274156091867e+00
5.100000000000000000e+03 1.348471270636071973e+00
5.200000000000000000e+03 1.343585641369805295e+00
5.300000000000000000e+03 1.341504004925148763e+00
5.400000000000000000e+03 1.343910528473773569e+00
5.500000000000000000e+03 1.349505707181245073e+00
5.600000000000000000e+03 1.346531227980778400e+00
5.700000000000000000e+03 1.350367693594124230e+00
5.800000000000000000e+03 1.356442219432420604e+00
5.900000000000000000e+03 1.366743019301788875e+00
6.000000000000000000e+03 1.345402764676948415e+00
6.100000000000000000e+03 1.362400942499748302e+00
6.200000000000000000e+03 1.353223690650604327e+00
6.300000000000000000e+03 1.351161228213282328e+00
6.400000000000000000e+03 1.348305803858943053e+00
6.500000000000000000e+03 1.349857408863852193e+00
6.600000000000000000e+03 1.353397449635647121e+00
6.700000000000000000e+03 1.354846080810615527e+00
6.800000000000000000e+03 1.368246419941103076e+00
6.900000000000000000e+03 1.365991793826401457e+00
7.000000000000000000e+03 1.363499483703707771e+00
7.100000000000000000e+03 1.361460676005503467e+00
7.200000000000000000e+03 1.355697212945073060e+00
7.300000000000000000e+03 1.353572511012141044e+00
7.400000000000000000e+03 1.353759510882310169e+00
7.500000000000000000e+03 1.353442568019397552e+00
7.600000000000000000e+03 1.351249598608382785e+00
7.700000000000000000e+03 1.348103111948601551e+00
7.800000000000000000e+03 1.357782170007419742e+00
7.900000000000000000e+03 1.366566106045703055e+00
8.000000000000000000e+03 1.351700513001220960e+00
8.100000000000000000e+03 1.355859557547580030e+00
8.200000000000000000e+03 1.356219795520992477e+00
8.300000000000000000e+03 1.349851546883322539e+00
8.400000000000000000e+03 1.353382867285364277e+00
8.500000000000000000e+03 1.359450652261992243e+00
8.600000000000000000e+03 1.356380468421586993e+00
8.700000000000000000e+03 1.351929808505372366e+00
8.800000000000000000e+03 1.359051595358092168e+00
8.900000000000000000e+03 1.361078362515379725e+00
9.000000000000000000e+03 1.352732952747338402e+00
9.100000000000000000e+03 1.352030222117007741e+00
9.200000000000000000e+03 1.351311571501300213e+00
9.300000000000000000e+03 1.351409025048731172e+00
9.400000000000000000e+03 1.345814178003504002e+00
9.500000000000000000e+03 1.344807146637325035e+00
9.600000000000000000e+03 1.351879938765036648e+00
9.700000000000000000e+03 1.355577859476121194e+00
9.800000000000000000e+03 1.351945559733956248e+00
9.900000000000000000e+03 1.347648711899155138e+00
1.000000000000000000e+04 1.351613026526528927e+00
